bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
434957,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
434963,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
434964,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
434965,VISA,CREDIT,PREMIER,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
434966,VISA,CREDIT,PLATINUM,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
434967,VISA,CREDIT,SIGNATURE,"BANCO PLAZA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0501 PLAZA 00,www.bancoplaza.com/
437774,VISA,CREDIT,CLASSIC,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
438095,VISA,CREDIT,CORPORATE T&E,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
439475,VISA,CREDIT,GOLD PREMIUM,BANCO DE CORO C.A. (BANCORO),VE,VEN,VENEZUELA,6.42375,-66.5897,,
439476,VISA,CREDIT,CLASSIC,BANCO DE CORO C.A. (BANCORO),VE,VEN,VENEZUELA,6.42375,-66.5897,,
439482,VISA,CREDIT,PREMIER,"BANCO GUAYANA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
439483,VISA,CREDIT,CLASSIC,"BANCO GUAYANA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
439813,VISA,CREDIT,GOLD PREMIUM,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
439814,VISA,CREDIT,CLASSIC,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
440827,VISA,CREDIT,,"BANCO EXTERIOR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
441040,VISA,CREDIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
441041,VISA,CREDIT,SIGNATURE,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
441058,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
441128,VISA,DEBIT,ELECTRON,"BANCO MERCANTIL, S.A.C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
441129,VISA,DEBIT,ELECTRON,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
441132,VISA,CREDIT,PREMIER,"BANCO OCCIDENTAL DE DESCUENTO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
441133,VISA,CREDIT,CLASSIC,"BANCO OCCIDENTAL DE DESCUENTO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
441531,VISA,DEBIT,ELECTRON,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
441784,VISA,CREDIT,CLASSIC,"BANCO PLAZA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0501 PLAZA 00,www.bancoplaza.com/
441785,VISA,CREDIT,PREMIER,"BANCO PLAZA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0501 PLAZA 00,www.bancoplaza.com/
441786,VISA,CREDIT,PLATINUM,"BANCO PLAZA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0501 PLAZA 00,www.bancoplaza.com/
444806,VISA,CREDIT,PLATINUM,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
446334,VISA,CREDIT,CORPORATE T&E,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
446844,VISA,CREDIT,PLATINUM,BANCO OCCIDENTAL DE DESCUENTO S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
446852,VISA,DEBIT,ELECTRON,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
446870,VISA,DEBIT,ELECTRON,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
448174,VISA,CREDIT,PLATINUM,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
448741,VISA,CREDIT,CLASSIC,CITIBANK,VE,VEN,VENEZUELA,6.42375,-66.5897,(212) 705 26 14,ww.citibank.com.ve
448742,VISA,CREDIT,PREMIER,CITIBANK,VE,VEN,VENEZUELA,6.42375,-66.5897,(212) 705 26 14,ww.citibank.com.ve
450630,VISA,CREDIT,,"PIDA PROVINCIAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
450914,VISA,DEBIT,GOLD PREMIUM,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
450953,VISA,CREDIT,,"BANCO CONSTRUCCION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
450961,VISA,CREDIT,,BANCO OCCIDENTAL DE DESCUENTO S.A.I.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
450962,VISA,CREDIT,,BANCO OCCIDENTAL DE DESCUENTO S.A.I.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
450966,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
451315,VISA,DEBIT,ELECTRON,BANCO DEL CARIBE S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
451325,VISA,CREDIT,BUSINESS,"BANCO DEL CARIBE C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500-(2262274),www.bancaribe.com.ve
451384,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
451385,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
451449,VISA,CREDIT,PLATINUM,CITIBANK,VE,VEN,VENEZUELA,6.42375,-66.5897,(212) 705 26 14,ww.citibank.com.ve
451450,VISA,CREDIT,CORPORATE T&E,CITIBANK,VE,VEN,VENEZUELA,6.42375,-66.5897,(212) 705 26 14,ww.citibank.com.ve
451721,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
451722,VISA,CREDIT,PREMIER,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
452490,VISA,CREDIT,PLATINUM,"INVERUNION, BANCO COMERCIAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
452491,VISA,CREDIT,INFINITE,"INVERUNION, BANCO COMERCIAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
453231,VISA,CREDIT,PREMIER,"MERCANTIL, C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,(0212) - 503.11.11,www.mercantilbanco.com/
453232,VISA,CREDIT,CLASSIC,"MERCANTIL, C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,(0212) - 503.11.11,www.mercantilbanco.com/
453233,VISA,CREDIT,CLASSIC,"MERCANTIL, C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,(0212) - 503.11.11,www.mercantilbanco.com/
453299,VISA,CREDIT,,"BANCO SOFITASA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
453502,VISA,CREDIT,BUSINESS,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454041,VISA,CREDIT,CLASSIC,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
454042,VISA,CREDIT,PREMIER,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
454104,VISA,CREDIT,,"BANCO INTERNACIONAL INTERBANK, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454134,VISA,CREDIT,CLASSIC,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
454135,VISA,CREDIT,CLASSIC,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
454136,VISA,CREDIT,GOLD PREMIUM,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
454137,VISA,CREDIT,CLASSIC,"BANCO DEL CARIBE C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500-(2262274),www.bancaribe.com.ve
454138,VISA,CREDIT,,BANCO DEL CARIBE S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
454139,VISA,CREDIT,PREMIER,"BANCO DEL CARIBE C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500-(2262274),www.bancaribe.com.ve
454188,VISA,CREDIT,,"CONSORCIO CREDICARD, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,www.credicard.com.ve/
454439,VISA,CREDIT,BUSINESS,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
454440,VISA,CREDIT,BUSINESS,BANCO PROVINCIAL S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,(0500) 508.74.32,www.provincial.com
454465,VISA,CREDIT,,"BANCO LA GUAIRA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454466,VISA,CREDIT,,"BANCO LA GUAIRA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454468,VISA,CREDIT,,"BANCO LA GUAIRA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454500,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454501,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454502,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454503,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454504,VISA,CREDIT,BUSINESS,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454510,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454511,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454512,VISA,CREDIT,CLASSIC,"BANESCO BANCO COMERCIAL, S.A.C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454513,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454514,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454515,VISA,CREDIT,PLATINUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454516,VISA,CREDIT,,"CREDITO UNION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454517,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454518,VISA,CREDIT,BUSINESS,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454519,VISA,DEBIT,ELECTRON,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454520,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454530,VISA,CREDIT,PREMIER,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454531,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454532,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454533,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454534,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454535,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454557,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454560,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454561,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454564,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454570,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454571,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454573,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454574,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454575,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454576,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454577,VISA,CREDIT,,"CREDITO UNION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454578,VISA,CREDIT,CLASSIC,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454579,VISA,CREDIT,GOLD PREMIUM,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454580,VISA,CREDIT,BUSINESS,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454581,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454586,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454594,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454595,VISA,CREDIT,,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454599,VISA,CREDIT,BUSINESS,"BANESCO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
454619,VISA,CREDIT,,BANCO OCCIDENTAL DE DESCUENTO S.A.I.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
454636,VISA,DEBIT,CLASSIC,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
454732,VISA,CREDIT,BUSINESS,"BANCO EXTERIOR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455334,VISA,CREDIT,PLATINUM,"BANCO FEDERAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455608,VISA,CREDIT,,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455609,VISA,CREDIT,,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455610,VISA,CREDIT,,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455611,VISA,CREDIT,,"BANCO CAPITAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455612,VISA,CREDIT,CLASSIC,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455613,VISA,CREDIT,CLASSIC,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455614,VISA,CREDIT,CORPORATE T&E,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455615,VISA,CREDIT,PREMIER,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455627,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455630,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455631,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455640,VISA,CREDIT,,"BANCO MERCANTIL, S.A.C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455641,VISA,CREDIT,,"BANCO MERCANTIL, S.A.C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
455709,VISA,CREDIT,,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
455710,VISA,CREDIT,,"BANCO POPULAR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,902 301 000,www.bancopopular.es/personas
455711,VISA,CREDIT,,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
455724,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455725,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455726,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
455727,VISA,CREDIT,,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
456010,VISA,CREDIT,,"BANCO UNION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,591-3 3171717,www.bancounion.com.bo/
456011,VISA,CREDIT,,"BANCO UNION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,591-3 3171717,www.bancounion.com.bo/
456013,VISA,CREDIT,,"BANCO UNION, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,591-3 3171717,www.bancounion.com.bo/
456033,VISA,CREDIT,PREMIER,"BANCO EXTERIOR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
456034,VISA,CREDIT,CLASSIC,"BANCO EXTERIOR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
456035,VISA,CREDIT,CLASSIC,"BANCO EXTERIOR, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
456336,VISA,CREDIT,,"BANCO INTERNACIONAL INTERBANK, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
457380,VISA,CREDIT,PREMIER,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
457381,VISA,CREDIT,PLATINUM,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
457415,VISA,CREDIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
457416,VISA,CREDIT,BUSINESS,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
457999,VISA,CREDIT,,"BANCO SOFITASA, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
458129,VISA,CREDIT,CLASSIC,BANCO PROVIVIENDA C.A. BANCO UNIVERSAL (BANPRO),VE,VEN,VENEZUELA,6.42375,-66.5897,,
458130,VISA,CREDIT,GOLD PREMIUM,BANCO PROVIVIENDA C.A. BANCO UNIVERSAL (BANPRO),VE,VEN,VENEZUELA,6.42375,-66.5897,,
458183,VISA,CREDIT,GOLD PREMIUM,"INVERUNION, BANCO COMERCIAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
458184,VISA,CREDIT,CORPORATE T,"INVERUNION, BANCO COMERCIAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
459347,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
462229,VISA,DEBIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
467126,VISA,CREDIT,CORPORATE T&E,"MERCANTIL, C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,(0212) - 503.11.11,www.mercantilbanco.com/
467477,VISA,,,"FONDO COMUN C.A., BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,,www.bfc.com.ve
467478,VISA,CREDIT,CLASSIC,BANCO OCCIDENTAL DE DESCUENTO S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
472324,VISA,DEBIT,TRAVEL MONEY,"INTERPAYMENT SERVICES, LTD.",VE,VEN,VENEZUELA,6.42375,-66.5897,800 12201371,www.travelex.co.uk/
473209,VISA,CREDIT,,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
473210,VISA,CREDIT,,BANCO PROVINCIAL S.A.I.C.A. - S.A.C.A.,VE,VEN,VENEZUELA,6.42375,-66.5897,,
473292,VISA,CREDIT,PREMIER,"BANCO CONFEDERADO, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
474154,VISA,CREDIT,PLATINUM,"BANCO OCCIDENTAL DE DESCUENTO, BANCO UNIVERSAL, C.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,,
474496,VISA,CREDIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
474497,VISA,CREDIT,PREMIER,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
474498,VISA,CREDIT,PLATINUM,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
474499,VISA,CREDIT,SIGNATURE,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
474632,VISA,DEBIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
475783,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
475784,VISA,CREDIT,,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
476064,VISA,CREDIT,CORPORATE T,"BANCO DE VENEZUELA, S.A.",VE,VEN,VENEZUELA,6.42375,-66.5897,0500 252 8328,www.bancodevenezuela.com/
476104,VISA,CREDIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
476105,VISA,CREDIT,CLASSIC,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
476515,VISA,DEBIT,PREMIER,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,VE,VEN,VENEZUELA,6.42375,-66.5897,58 212 806 0650,www.venezolano.com/
476560,VISA,CREDIT,CLASSIC,"BFC BANCO FONDO COMUN, C.A. BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,,www.bfc.com.ve/
476561,VISA,CREDIT,PREMIER,"BFC BANCO FONDO COMUN, C.A. BANCO UNIVERS.A.L.",VE,VEN,VENEZUELA,6.42375,-66.5897,,www.bfc.com.ve/
