bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
423172,VISA,DEBIT,CLASSIC,,AR,ARG,Argentina,-38.4161,-63.6167,,
423215,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
423269,VISA,DEBIT,PREMIER,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
423270,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
423623,VISA,DEBIT,ELECTRON,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0-800-555-2747,www.bancogalicia.com
423669,VISA,CREDIT,PREMIER,BANCO DE LA CIUDAD DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0800-222-0400,www.bancociudad.com.ar/
423710,VISA,CREDIT,CLASSIC,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
423945,VISA,CREDIT,BUSINESS,CITIBANK,AR,ARG,Argentina,-38.4161,-63.6167,,
424924,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
424964,VISA,CREDIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
424965,VISA,CREDIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
424966,VISA,CREDIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
424967,VISA,CREDIT,PREMIER,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
424968,VISA,DEBIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
424969,VISA,DEBIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
424989,VISA,CREDIT,CORPORATE T&E,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
425821,VISA,CREDIT,PLATINUM,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
425822,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
426618,VISA,DEBIT,CLASSIC,"COMPANIA FINANCIERA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-222-9247,https://www.efectivosi.com.ar/
426898,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
426899,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
426900,VISA,CREDIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
428062,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
428063,VISA,DEBIT,ELECTRON,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
428064,VISA,DEBIT,ELECTRON,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
428977,VISA,CREDIT,PURCHASING,"SCOTIABANK QUILMES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
429751,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-999-2400,www.santanderrio.com.ar
429752,VISA,DEBIT,CLASSIC,BANCO RIO DE LA PLATA,AR,ARG,Argentina,-38.4161,-63.6167,,www.santanderrio.com.ar/
430469,VISA,CREDIT,CORPORATE T,"BANCO MACRO BANSUD, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
430488,VISA,DEBIT,ELECTRON,"BANCO MACRO BANSUD, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
430495,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,-599,www.hipotecario.com.ar/
430496,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,-599,www.hipotecario.com.ar/
430497,VISA,CREDIT,PREMIER,"BANCO HIPOTECARIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,-599,www.hipotecario.com.ar/
430957,VISA,CREDIT,,BANCO MUNICIPAL DE LA PLATA,AR,ARG,Argentina,-38.4161,-63.6167,+54 221 352-1999,
431070,VISA,DEBIT,CLASSIC,BANCO DE LA NACION ARGENTINA,AR,ARG,Argentina,-38.4161,-63.6167,0810-666-4444,http://www.bna.com.ar
431071,VISA,DEBIT,CLASSIC,BANCO DE LA NACION ARGENTINA,AR,ARG,Argentina,-38.4161,-63.6167,0810-666-4444,http://www.bna.com.ar
432030,VISA,CREDIT,CORPORATE T&E,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
432250,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
432251,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
432959,VISA,CREDIT,CORPORATE T&E,"BANCO MACRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810 555 2355,https://www.macro.com.ar
433147,VISA,CREDIT,BUSINESS,"NUEVO BANCO BISEL, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,http://www.bancobisel.com.ar/
433148,VISA,CREDIT,CLASSIC,"BANCO FRANCES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
433441,VISA,CREDIT,PREMIER,"BANCO DE CORRIENTES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-444-2262,www.bancodecorrientes.com.ar
433807,VISA,CREDIT,PLATINUM,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
433810,VISA,CREDIT,PLATINUM,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
433812,VISA,CREDIT,PLATINUM,BANCO CREDICOOP COOPERATIVO LTDO.,AR,ARG,Argentina,-38.4161,-63.6167,(011) 4858 - 8573,www.bancocredicoop.coop/personas
433815,VISA,CREDIT,PLATINUM,"NUEVO BANCO DE SANTA FE, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800 444 6273,www.bancosantafe.com.ar
433817,VISA,CREDIT,PLATINUM,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
433822,VISA,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-7873,http://www.supervielle.com.ar/
433826,VISA,CREDIT,PLATINUM,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
433830,VISA,CREDIT,PLATINUM,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0-800-555-2747,www.bancogalicia.com
433831,VISA,CREDIT,PLATINUM,"BBVA BANCO FRANCES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-333-0303,https://www.bbvafrances.com.ar/
433832,VISA,CREDIT,PLATINUM,BANCO DE SAN JUAN,AR,ARG,Argentina,-38.4161,-63.6167,0800 8888 275,www.bancosanjuan.com
433833,VISA,CREDIT,PLATINUM,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
433834,VISA,CREDIT,PLATINUM,"BANCO DE FORMOSA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-2262,www.bancoformosa.com.ar
433841,VISA,CREDIT,PLATINUM,"BANCO MASVENTAS, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-3767,www.bancomasventas.com.ar
433843,VISA,CREDIT,,"MERCOBANK, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
433844,VISA,CREDIT,PLATINUM,BANCO REGIONAL DE CUYO,AR,ARG,Argentina,-38.4161,-63.6167,,
433845,VISA,CREDIT,PLATINUM,BANCO DE LA NACION ARGENTINA,AR,ARG,Argentina,-38.4161,-63.6167,0810-666-4444,http://www.bna.com.ar
433846,VISA,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-7873,http://www.supervielle.com.ar/
433847,VISA,CREDIT,PLATINUM,CITIBANK,AR,ARG,Argentina,-38.4161,-63.6167,,
433848,VISA,CREDIT,PLATINUM,"BANCO SUDAMERIS ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
433849,VISA,CREDIT,PLATINUM,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
433850,VISA,CREDIT,PLATINUM,"NUEVO BANCO INDUSTRIAL DE AZUL, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
433851,VISA,CREDIT,PLATINUM,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
433898,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
434617,VISA,CREDIT,PURCHASING,BANCO DE LA CIUDAD DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0800-222-0400,www.bancociudad.com.ar/
435731,VISA,CREDIT,,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
435750,VISA,CREDIT,BUSINESS,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
435751,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
435752,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
435753,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
435754,VISA,DEBIT,ELECTRON,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
438050,VISA,DEBIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0-800-555-2747,www.bancogalicia.com
438051,VISA,DEBIT,CLASSIC,"BBVA BANCO FRANCES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-333-0303,https://www.bbvafrances.com.ar/
438228,VISA,CREDIT,CLASSIC,"COMPANIA FINANCIERA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-222-9247,https://www.efectivosi.com.ar/
438229,VISA,CREDIT,CLASSIC,"COMPANIA FINANCIERA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-222-9247,https://www.efectivosi.com.ar/
438230,VISA,CREDIT,PREMIER,"COMPANIA FINANCIERA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-222-9247,https://www.efectivosi.com.ar/
438844,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
439259,VISA,CREDIT,CLASSIC,BANCO MUNICIPAL DE ROSARIO,AR,ARG,Argentina,-38.4161,-63.6167,0810-345-2686,www.bmros.com.ar
439818,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
440692,VISA,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
441046,VISA,DEBIT,CORPORATE T&E,"BANCO SANTANDER RIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-999-2400,www.santanderrio.com.ar
442186,VISA,CREDIT,BUSINESS,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
442312,VISA,CREDIT,SIGNATURE,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
442371,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
442548,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
442775,VISA,CREDIT,CLASSIC,"BANCO FRANCES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
443694,VISA,CREDIT,,"BANCO MERCURIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,+54 11 43202600,
443695,VISA,CREDIT,,"BANCO MERCURIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,+54 11 43202600,
444060,VISA,DEBIT,ELECTRON,"COMPANIA FINANCIERA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-222-9247,https://www.efectivosi.com.ar/
444267,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
444268,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
444493,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
445891,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
446197,VISA,CREDIT,CLASSIC,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446343,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
446344,VISA,DEBIT,CLASSIC,CITIBANK,AR,ARG,Argentina,-38.4161,-63.6167,,
446345,VISA,DEBIT,PREMIER,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
446346,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
446347,VISA,DEBIT,PREMIER,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
446809,VISA,DEBIT,ELECTRON,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446841,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446842,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446843,VISA,CREDIT,,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446866,VISA,CREDIT,PREMIER,"BANCO DE SANTA CRUZ, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
446884,VISA,DEBIT,ELECTRON,"BANCO VELOX, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448175,VISA,CREDIT,,BANCO DEL BUEN AYRE,AR,ARG,Argentina,-38.4161,-63.6167,,
448441,VISA,CREDIT,PURCHASING,FLEET NATIONAL BANK,AR,ARG,Argentina,-38.4161,-63.6167,,
448459,VISA,CREDIT,PURCHASING,"BANCO SANTANDER RIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-999-2400,www.santanderrio.com.ar
448478,VISA,CREDIT,PURCHASING,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
448479,VISA,CREDIT,PURCHASING,BANCO DE LA NACION ARGENTINA,AR,ARG,Argentina,-38.4161,-63.6167,0810-666-4444,http://www.bna.com.ar
448481,VISA,CREDIT,PURCHASING,"BANCO PRIVADO DE INVERSIONES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810 555 2355,https://www.macro.com.ar
448484,VISA,CREDIT,PURCHASING,"NUEVO BANCO BISEL, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,http://www.bancobisel.com.ar/
448487,VISA,CREDIT,PURCHASING,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
448493,VISA,CREDIT,PURCHASING,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0-800-555-2747,www.bancogalicia.com
448502,VISA,CREDIT,PURCHASING,CITIBANK,AR,ARG,Argentina,-38.4161,-63.6167,,
448505,VISA,CREDIT,PURCHASING,"BANCO SUDAMERIS ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448511,VISA,CREDIT,PURCHASING,"BANCO MACRO BANSUD, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448514,VISA,CREDIT,PURCHASING,BANCO MAYO COOPERATIVO LIMITADO,AR,ARG,Argentina,-38.4161,-63.6167,,
448516,VISA,CREDIT,PURCHASING,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
448519,VISA,CREDIT,PURCHASING,"BANQUE NATIONALE DE PARIS, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448534,VISA,CREDIT,PURCHASING,"BBVA BANCO FRANCES, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-333-0303,https://www.bbvafrances.com.ar/
448729,VISA,CREDIT,PREMIER,"NUEVO BANCO BISEL, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,http://www.bancobisel.com.ar/
448730,VISA,CREDIT,CLASSIC,"NUEVO BANCO BISEL, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,http://www.bancobisel.com.ar/
448731,VISA,CREDIT,,"BANCO REAL DE ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448732,VISA,CREDIT,,BANCO REAL,AR,ARG,Argentina,-38.4161,-63.6167,0800 702 3535,www.santander.com.br
448760,VISA,CREDIT,,"BANCO REAL DE ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
448761,VISA,CREDIT,,BANCO REAL,AR,ARG,Argentina,-38.4161,-63.6167,0800 702 3535,www.santander.com.br
448762,VISA,CREDIT,PREMIER,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
449119,VISA,CREDIT,PREMIER,"BANCO SAENZ, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,5279-4100,www.bancosaenz.com.ar
449128,VISA,CREDIT,CLASSIC,"BANCO DE FORMOSA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-2262,www.bancoformosa.com.ar
449129,VISA,CREDIT,,"BANCO DE FORMOSA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-2262,www.bancoformosa.com.ar
449130,VISA,CREDIT,PREMIER,"BANCO DE FORMOSA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-2262,www.bancoformosa.com.ar
449131,VISA,CREDIT,,"BANCO DE FORMOSA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-777-2262,www.bancoformosa.com.ar
449136,VISA,CREDIT,GOLD PREMIUM,"BANCO PATAGONIA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-888-8500,www.bancopatagonia.com.ar
450409,VISA,DEBIT,ELECTRON,"BANCO MACRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810 555 2355,https://www.macro.com.ar
450412,VISA,DEBIT,ELECTRON,"BANCO CETELEM ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-122-8787,www.cetelem.com.ar
450610,VISA,CREDIT,,"BANCO MENDOZA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450635,VISA,CREDIT,,"BANCO MENDOZA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450750,VISA,CREDIT,CLASSIC,"BANCO PROVINCIA DElanEUQUEN, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450751,VISA,CREDIT,,BANCO DE LA PROVINCIA DElanEUQUEN,AR,ARG,Argentina,-38.4161,-63.6167,0800 333 3232,https://www.bpn.com.ar/
450752,VISA,CREDIT,,"BANCO DE RIO NEGRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450753,VISA,CREDIT,,"BANCO DE RIO NEGRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450754,VISA,CREDIT,CLASSIC,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,AR,ARG,Argentina,-38.4161,-63.6167,(0381) 422 1435,http://www.cajapopular.gov.ar/
450755,VISA,CREDIT,,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,AR,ARG,Argentina,-38.4161,-63.6167,(0381) 422 1435,http://www.cajapopular.gov.ar/
450757,VISA,CREDIT,,"NUEVO BANCO DE SANTA FE, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800 444 6273,www.bancosantafe.com.ar
450758,VISA,CREDIT,,"NUEVO BANCO DE SANTA FE, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800 444 6273,www.bancosantafe.com.ar
450759,VISA,CREDIT,,BANCO SOCIAL DE CORDOBA,AR,ARG,Argentina,-38.4161,-63.6167,,
450764,VISA,CREDIT,,BANCO SOCIAL DE CORDOBA,AR,ARG,Argentina,-38.4161,-63.6167,,
450784,VISA,CREDIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
450785,VISA,CREDIT,,BANCO PROVINCIA DE TIERRA DEL FUEGO,AR,ARG,Argentina,-38.4161,-63.6167,0810-999-7470,www.btf.com.ar
450799,VISA,CREDIT,,"VISA ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-666-0171,www.visa.com.ar/
450815,VISA,CREDIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0800-222-0400,www.bancociudad.com.ar/
450832,VISA,CREDIT,CLASSIC,"BANCO CAJA DE AHORRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450833,VISA,CREDIT,,"BANCO CAJA DE AHORRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450842,VISA,CREDIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0800-222-0400,www.bancociudad.com.ar/
450843,VISA,CREDIT,CLASSIC,"BANCO BANSUD, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450844,VISA,CREDIT,,"BANCO BANSUD, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450851,VISA,CREDIT,,BANCO DEL BUEN AYRE,AR,ARG,Argentina,-38.4161,-63.6167,,
450852,VISA,CREDIT,,BANCO DEL BUEN AYRE,AR,ARG,Argentina,-38.4161,-63.6167,,
450910,VISA,CREDIT,CLASSIC,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
450911,VISA,CREDIT,,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
450972,VISA,CREDIT,CLASSIC,"BANCO DEL TUCUMAN, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-888-3300,www.bancotucuman.com.ar
450976,VISA,CREDIT,,"BANCO POPULAR ARGENTINO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450977,VISA,CREDIT,,"BANCO POPULAR ARGENTINO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450979,VISA,CREDIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-999-2400,www.santanderrio.com.ar
450980,VISA,CREDIT,,BANCO RIO DE LA PLATA,AR,ARG,Argentina,-38.4161,-63.6167,,www.santanderrio.com.ar/
450989,VISA,CREDIT,,"BANCO TORNQUIST, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,+54 11 4347 1200,
450990,VISA,CREDIT,,"BANCO TORNQUIST, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,+54 11 4347 1200,
450993,VISA,CREDIT,,BANCO MAYO COOPERATIVO LIMITADO,AR,ARG,Argentina,-38.4161,-63.6167,,
450994,VISA,CREDIT,PREMIER,"BANCO CAJA DE AHORRO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
450995,VISA,CREDIT,PREMIER,"BANCO SANTANDER RIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0800-999-2400,www.santanderrio.com.ar
450997,VISA,CREDIT,CLASSIC,"BANCO DEL TUCUMAN, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-888-3300,www.bancotucuman.com.ar
451253,VISA,CREDIT,BUSINESS,"HSBC BANK ARGENTINA, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,0810-333-4722,www.hsbc.com.ar
451275,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
451313,VISA,CREDIT,,"BANCO MERCURIO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,+54 11 43202600,
451361,VISA,DEBIT,ELECTRON,"MERCOBANK, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
451362,VISA,CREDIT,,"BANCO POPULAR FINANCIERO, S.A.",AR,ARG,Argentina,-38.4161,-63.6167,,
451377,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,AR,ARG,Argentina,-38.4161,-63.6167,0810-222-2776,www.bancoprovincia.com.ar
