bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
451381,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451390,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451391,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451392,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451396,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451397,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451398,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451399,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451430,VISA,CREDIT,CORPORATE T&E,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451733,VISA,CREDIT,,BANCO SUPERIOR (SUPERBANCO),CO,COL,Colombia,4.57087,-74.2973,57-1-606-9000,www.bancosuperior.com.co/
451750,VISA,CREDIT,,SERVIBANCA,CO,COL,Colombia,4.57087,-74.2973,(57 1) 3501677,www.servibanca.com.co/
452494,VISA,DEBIT,ELECTRON,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
452516,VISA,CREDIT,,BANCO MERCANTIL DE COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,(0212) - 503.11.11,www.mercantilbanco.com
453268,VISA,CREDIT,,"CAJA DE CREDITO AGRARIO, INDUSTRIAL Y MINERO",CO,COL,Colombia,4.57087,-74.2973,01 8000 91 5000,www.bancoagrario.gov.co/
453922,VISA,CREDIT,PREMIER,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
453924,VISA,DEBIT,ELECTRON,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
454068,VISA,CREDIT,,BANCO DE COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,(571) 343 1011,www.banrep.gov.co/en/
454076,VISA,CREDIT,CLASSIC,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
454083,VISA,CREDIT,CLASSIC,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
454100,VISA,CREDIT,CLASSIC,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
454106,VISA,DEBIT,CLASSIC,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
454200,VISA,CREDIT,,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
454300,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
454322,VISA,DEBIT,ELECTRON,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
454329,VISA,CREDIT,BUSINESS,"BANCO DEL ESTADO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,www.bancoestado.cl/
454400,VISA,CREDIT,CLASSIC,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
454405,VISA,CREDIT,PREMIER,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
454476,VISA,CREDIT,BUSINESS,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
454600,VISA,CREDIT,CLASSIC,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
454601,VISA,CREDIT,BUSINESS,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
454616,VISA,DEBIT,ELECTRON,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
454700,VISA,CREDIT,CLASSIC,"BBVA BANCO GANADERO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
454701,VISA,CREDIT,CLASSIC,"BBVA BANCO GANADERO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
454759,VISA,CREDIT,PREMIER,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
454831,VISA,CREDIT,,"BANCO ANDINO, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 312-3666,
454896,VISA,CREDIT,,BANCO MERCANTIL DE COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,(0212) - 503.11.11,www.mercantilbanco.com
455100,VISA,CREDIT,CLASSIC,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
455127,VISA,CREDIT,PREMIER,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
455158,VISA,CREDIT,,"BANCO ANDINO, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 312-3666,
455201,VISA,CREDIT,,BANCO GANADERO,CO,COL,Colombia,4.57087,-74.2973,800103999,www.bg.com.bo
455291,VISA,CREDIT,CLASSIC,"BANCO DEL ESTADO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,www.bancoestado.cl/
455309,VISA,DEBIT,ELECTRON,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
455370,VISA,DEBIT,ELECTRON,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
455371,VISA,DEBIT,ELECTRON,"GRANBANCO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
455700,VISA,CREDIT,,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
455722,VISA,CREDIT,PREMIER,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
455981,VISA,CREDIT,PLATINUM,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
455982,VISA,DEBIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
455983,VISA,CREDIT,PREMIER,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
455986,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
456360,VISA,CREDIT,PREMIER,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
456390,VISA,DEBIT,CLASSIC,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
456522,VISA,CREDIT,,BANCO MERCANTIL DE COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,(0212) - 503.11.11,www.mercantilbanco.com
456783,VISA,CREDIT,BUSINESS,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
456815,VISA,CREDIT,PREMIER,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
456816,VISA,CREDIT,BUSINESS,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
457021,VISA,CREDIT,CLASSIC,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
457022,VISA,CREDIT,PREMIER,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
457024,VISA,DEBIT,ELECTRON,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
457282,VISA,CREDIT,CLASSIC,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
457283,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457284,VISA,CREDIT,PREMIER,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
457317,VISA,CREDIT,INFINITE,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
457320,VISA,DEBIT,BUSINESS,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
457321,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457473,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457537,VISA,CREDIT,CLASSIC,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
457542,VISA,CREDIT,BUSINESS,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
457563,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457564,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457566,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457602,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457603,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457604,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
457605,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
458173,VISA,DEBIT,ELECTRON,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
459070,VISA,DEBIT,CLASSIC,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
459096,VISA,CREDIT,BUSINESS,"BANCO COOMEVA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 7458686,www.bancoomeva.com.co
459355,VISA,CREDIT,PREMIER,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459356,VISA,CREDIT,PLATINUM,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459357,VISA,DEBIT,ELECTRON,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459386,VISA,CREDIT,CLASSIC,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
459388,VISA,CREDIT,PLATINUM,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
459418,VISA,CREDIT,PREMIER,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459419,VISA,CREDIT,PLATINUM,BBVA,CO,COL,Colombia,4.57087,-74.2973,,
459425,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459428,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459504,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459505,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
459918,VISA,CREDIT,PREMIER,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
459919,VISA,CREDIT,BUSINESS,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
461202,VISA,CREDIT,PLATINUM,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
461203,VISA,CREDIT,CORPORATE T&E,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
461208,VISA,CREDIT,PLATINUM,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
461209,VISA,CREDIT,BUSINESS,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
462550,VISA,DEBIT,ELECTRON,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
462896,VISA,DEBIT,CLASSIC,"BANCO COOMEVA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 7458686,www.bancoomeva.com.co
462940,VISA,DEBIT,ELECTRON,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
462941,VISA,DEBIT,ELECTRON,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
462947,VISA,CREDIT,PURCHASING,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
463188,VISA,DEBIT,ELECTRON,"BANCO PICHINCHA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(02) 2999-999,www.pichincha.com/portal/
465278,VISA,DEBIT,ELECTRON,"GRANBANCO, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
465591,VISA,DEBIT,ELECTRON,"LLOYDS TSB BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,+44 (0) 1539 736 626,international.lloydsbank.com
465592,VISA,DEBIT,PLATINUM,"BANISTMO COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,306-4700,www.banistmo.com/wps/portal/banistmo/personas/
465593,VISA,CREDIT,CLASSIC,"LLOYDS TSB BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,+44 (0) 1539 736 626,international.lloydsbank.com
465594,VISA,CREDIT,GOLD PREMIUM,"LLOYDS TSB BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,+44 (0) 1539 736 626,international.lloydsbank.com
465721,VISA,CREDIT,SIGNATURE,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
465722,VISA,DEBIT,ELECTRON,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
465770,VISA,CREDIT,SIGNATURE,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
465955,VISA,CREDIT,CLASSIC,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
465956,VISA,DEBIT,ELECTRON,BANCO TEQUENDAMA,CO,COL,Colombia,4.57087,-74.2973,,
466090,VISA,CREDIT,INFINITE,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
466700,VISA,CREDIT,BUSINESS,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
469733,VISA,CREDIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
469734,VISA,CREDIT,PREMIER,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
469766,VISA,CREDIT,PLATINUM,"BANCO COOMEVA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 7458686,www.bancoomeva.com.co
469864,VISA,DEBIT,ELECTRON,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
469876,VISA,CREDIT,BUSINESS,,CO,COL,Colombia,4.57087,-74.2973,,
470432,VISA,CREDIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
470435,VISA,CREDIT,BUSINESS,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
470437,VISA,CREDIT,BUSINESS,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
470438,VISA,CREDIT,CLASSIC,BANCO AV VILLAS,CO,COL,Colombia,4.57087,-74.2973,444 1777,www.avvillas.com.co
470439,VISA,CREDIT,PREMIER,BANCO AV VILLAS,CO,COL,Colombia,4.57087,-74.2973,444 1777,www.avvillas.com.co
470440,VISA,CREDIT,PREMIER,BANCO AV VILLAS,CO,COL,Colombia,4.57087,-74.2973,444 1777,www.avvillas.com.co
470449,VISA,CREDIT,BUSINESS,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
472043,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
472044,VISA,CREDIT,CORPORATE T&E,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
472856,VISA,DEBIT,ELECTRON,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
472857,VISA,DEBIT,ELECTRON,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
473228,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
473229,VISA,CREDIT,GOLD PREMIUM,BANSUPERIOR,CO,COL,Colombia,4.57087,-74.2973,,
473230,VISA,CREDIT,BUSINESS,BANSUPERIOR,CO,COL,Colombia,4.57087,-74.2973,,
473264,VISA,CREDIT,CORPORATE T&E,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
473265,VISA,DEBIT,ELECTRON,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
474493,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
474555,VISA,DEBIT,CLASSIC,"BANCO COOMEVA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 7458686,www.bancoomeva.com.co
474556,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
474630,VISA,CREDIT,SIGNATURE,COLE TAYLOR BANK,CO,COL,Colombia,4.57087,-74.2973,,
475094,VISA,CREDIT,INFINITE,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
476003,VISA,CREDIT,GOLD PREMIUM,"ABN AMRO BANK (COLOMBIA), S.A.",CO,COL,Colombia,4.57087,-74.2973,+31 10 241 1720,www.abnamro.com
476006,VISA,CREDIT,CLASSIC,"ABN AMRO BANK (COLOMBIA), S.A.",CO,COL,Colombia,4.57087,-74.2973,+31 10 241 1720,www.abnamro.com
477170,VISA,DEBIT,ELECTRON,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
477363,VISA,CREDIT,CLASSIC,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
477364,VISA,CREDIT,PURCHASING,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
479428,VISA,CREDIT,BUSINESS,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
480258,VISA,CREDIT,BUSINESS,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
480405,VISA,CREDIT,PURCHASING,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
480850,VISA,CREDIT,PURCHASING,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
480851,VISA,CREDIT,PURCHASING,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
480852,VISA,CREDIT,PURCHASING,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
482407,VISA,DEBIT,ELECTRON,"BANCO COOMEVA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 7458686,www.bancoomeva.com.co
482451,VISA,CREDIT,PLATINUM,BANCO AV VILLAS,CO,COL,Colombia,4.57087,-74.2973,444 1777,www.avvillas.com.co
482452,VISA,CREDIT,BUSINESS,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
482453,VISA,DEBIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
482454,VISA,DEBIT,PREMIER,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
482484,VISA,CREDIT,PLATINUM,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
483015,VISA,DEBIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
484184,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
484191,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
484193,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
484194,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
485012,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
485630,VISA,CREDIT,BUSINESS,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
485919,VISA,CREDIT,PURCHASING,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
485924,VISA,CREDIT,PURCHASING,"BANCO GNB SUDAMERIS, S.A.",CO,COL,Colombia,4.57087,-74.2973,(57 1) 275 00 00,www.gnbsudameris.com.co
485926,VISA,CREDIT,PURCHASING,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
485929,VISA,CREDIT,PURCHASING,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
485930,VISA,CREDIT,PURCHASING,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
485935,VISA,CREDIT,PURCHASING,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
485936,VISA,CREDIT,PURCHASING,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
485941,VISA,CREDIT,PURCHASING,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
485946,VISA,CREDIT,PURCHASING,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
485953,VISA,CREDIT,PURCHASING,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
485958,VISA,CREDIT,PURCHASING,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
485970,VISA,CREDIT,PURCHASING,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
485975,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
485979,VISA,CREDIT,PURCHASING,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
485980,VISA,CREDIT,PURCHASING,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
485991,VISA,CREDIT,PURCHASING,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
485995,VISA,CREDIT,PURCHASING,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
486367,VISA,DEBIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
486412,VISA,CREDIT,CORPORATE T&E,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
486413,VISA,CREDIT,CORPORATE T&E,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
486437,VISA,CREDIT,PURCHASING,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
486454,VISA,CREDIT,CORPORATE T&E,"STANDARD CHARTERED BANK (CI), LTD.",CO,COL,Colombia,4.57087,-74.2973,+57 132 640 30,www.sc.com/co
486514,VISA,CREDIT,PURCHASING,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
486529,VISA,CREDIT,PURCHASING,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
486618,VISA,CREDIT,PURCHASING,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
486619,VISA,,,,CO,COL,Colombia,4.57087,-74.2973,,
486647,VISA,CREDIT,PURCHASING,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
