bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
542663,MASTERCARD,CREDIT,STANDARD,BANCO DEL ESTADO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 200 7000,www.bancoestado.cl
542714,MASTERCARD,CREDIT,,FINANCIERA CONOSUR,CL,CHL,Chile,-35.6751,-71.543,,
543200,MASTERCARD,CREDIT,,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
543361,MASTERCARD,CREDIT,PLATINUM,HSBC BANK (CHILE),CL,CHL,Chile,-35.6751,-71.543,56 2 299 7200,www.hsbc.cl/
543563,MASTERCARD,CREDIT,GOLD,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
543564,MASTERCARD,CREDIT,STANDARD,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
543565,MASTERCARD,CREDIT,STANDARD,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
543655,MASTERCARD,CREDIT,,"TRANSBANK, S.A.",CL,CHL,Chile,-35.6751,-71.543,600 638 6380,www.transbank.cl
543696,MASTERCARD,CREDIT,GOLD,BANCO ITAU CHILE,CL,CHL,Chile,-35.6751,-71.543,600 686 0888,banco.itau.cl
544088,MASTERCARD,CREDIT,GOLD,BANCO INTERNACIONAL,CL,CHL,Chile,-35.6751,-71.543,600 363 5000,www.bancointernacional.cl/
544728,MASTERCARD,CREDIT,GOLD,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
544766,MASTERCARD,DEBIT,,,CL,CHL,Chile,-35.6751,-71.543,,
545153,MASTERCARD,CREDIT,WORLD CARD,BANCO INTERNACIONAL,CL,CHL,Chile,-35.6751,-71.543,600 363 5000,www.bancointernacional.cl/
545196,MASTERCARD,CREDIT,BLACK,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
545646,MASTERCARD,CREDIT,GOLD,"BANCO BILBAO VIZCAYA ARGENTARIA, CHILE",CL,CHL,Chile,-35.6751,-71.543,600 600 1100,www.scotiabankchile.cl
545699,MASTERCARD,CREDIT,,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
546463,MASTERCARD,CREDIT,,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
546467,MASTERCARD,CREDIT,,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
546689,MASTERCARD,CREDIT,PLATINUM,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
547369,MASTERCARD,CREDIT,GOLD,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
547551,MASTERCARD,CREDIT,BUSINESS,BANCO ITAU CHILE,CL,CHL,Chile,-35.6751,-71.543,600 686 0888,banco.itau.cl
548399,MASTERCARD,CREDIT,STANDARD,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
548480,MASTERCARD,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
548481,MASTERCARD,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
548482,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
548503,MASTERCARD,CREDIT,GOLD,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
548569,MASTERCARD,CREDIT,GOLD,"BANCO BILBAO VIZCAYA ARGENTARIA, CHILE",CL,CHL,Chile,-35.6751,-71.543,600 600 1100,www.scotiabankchile.cl
548647,MASTERCARD,CREDIT,,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
548652,MASTERCARD,CREDIT,STANDARD,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
548653,MASTERCARD,CREDIT,GOLD,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
548740,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
548742,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
549070,MASTERCARD,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
549162,MASTERCARD,CREDIT,PLATINUM,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
549163,MASTERCARD,CREDIT,PLATINUM,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
549451,MASTERCARD,CREDIT,PLATINUM,"BANCO BILBAO VIZCAYA ARGENTARIA, CHILE",CL,CHL,Chile,-35.6751,-71.543,600 600 1100,www.scotiabankchile.cl
552252,MASTERCARD,CREDIT,BLACK,BANCO ITAU CHILE,CL,CHL,Chile,-35.6751,-71.543,600 686 0888,banco.itau.cl
552273,MASTERCARD,CREDIT,BLACK,BANCO CREDITO INVERSIONES,CL,CHL,Chile,-35.6751,-71.543,600 692 8000,www.bci.cl/personas
552300,MASTERCARD,CREDIT,BLACK,BANCO SECURITY,CL,CHL,Chile,-35.6751,-71.543,2258 44060,personas.bancosecurity.cl/
552525,MASTERCARD,CREDIT,CORPORATE,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
552559,MASTERCARD,CREDIT,CORPORATE,BANCO DEL ESTADO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 200 7000,www.bancoestado.cl
552561,MASTERCARD,CREDIT,CORPORATE,BANCO SANTANDER CHILE,CL,CHL,Chile,-35.6751,-71.543,,
552595,MASTERCARD,CREDIT,CORPORATE,BANCO SECURITY,CL,CHL,Chile,-35.6751,-71.543,2258 44060,personas.bancosecurity.cl/
552635,MASTERCARD,CREDIT,BUSINESS,SCOTIABANK CHILE,CL,CHL,Chile,-35.6751,-71.543,600 670 0500,www.scotiabankchile.cl
552813,MASTERCARD,CREDIT,CORPORATE,SCOTIABANK CHILE,CL,CHL,Chile,-35.6751,-71.543,600 670 0500,www.scotiabankchile.cl
553405,MASTERCARD,CREDIT,CORPORATE,BANCO SECURITY,CL,CHL,Chile,-35.6751,-71.543,2258 44060,personas.bancosecurity.cl/
553452,MASTERCARD,CREDIT,CORPORATE,BANCO RIPLEY,CL,CHL,Chile,-35.6751,-71.543,,www.bancoripley.cl
553656,MASTERCARD,CREDIT,BLACK,"BANCO BILBAO VIZCAYA ARGENTARIA, CHILE",CL,CHL,Chile,-35.6751,-71.543,600 600 1100,www.scotiabankchile.cl
554610,MASTERCARD,CREDIT,GOLD,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
554631,MASTERCARD,CREDIT,,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
554632,MASTERCARD,CREDIT,STANDARD,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
554902,MASTERCARD,CREDIT,PLATINUM,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
554904,MASTERCARD,CREDIT,PLATINUM,BANCO ITAU CHILE,CL,CHL,Chile,-35.6751,-71.543,600 686 0888,banco.itau.cl
554926,MASTERCARD,CREDIT,PLATINUM,BANCO DEL ESTADO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 200 7000,www.bancoestado.cl
554940,MASTERCARD,CREDIT,PLATINUM,BANCO SECURITY,CL,CHL,Chile,-35.6751,-71.543,2258 44060,personas.bancosecurity.cl/
556083,MASTERCARD,CREDIT,CORPORATE FLEET CARD,BANCO SECURITY,CL,CHL,Chile,-35.6751,-71.543,2258 44060,personas.bancosecurity.cl/
558347,MASTERCARD,CREDIT,BUSINESS,CORP BANCA,CL,CHL,Chile,-35.6751,-71.543,600 600 8686,www.corpbanca.cl/
558685,MASTERCARD,CREDIT,CORPORATE,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
558727,MASTERCARD,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
558840,MASTERCARD,CREDIT,BUSINESS,BANCO DE CHILE,CL,CHL,Chile,-35.6751,-71.543,600 637 3737,ww3.bancochile.cl
558984,MASTERCARD,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
559202,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
559205,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
559207,MASTERCARD,CREDIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,
589701,MAESTRO,DEBIT,,SCOTIABANK SUD AMERICANO,CL,CHL,Chile,-35.6751,-71.543,,

